"Nível Territorial (Código)","Nível Territorial","Brasil, Grande Região e Unidade da Federação (Código)","Brasil, Grande Região e Unidade da Federação","Variável (Código)","Variável","Trimestre (Código)","Trimestre","Unidade de Medida (Código)","Unidade de Medida","Força de trabalho","Força de trabalho - desocupada","Força de trabalho - ocupada","Total","PercentualDesocupapdo"
"3","Unidade da Federação","17","Tocantins","1641","Pessoas de 14 anos ou mais de idade","201403","3º trimestre 2014","1572","Mil pessoas",690,52,638,1129,0.0753623188405797
"3","Unidade da Federação","17","Tocantins","1641","Pessoas de 14 anos ou mais de idade","201404","4º trimestre 2014","1572","Mil pessoas",675,43,633,1117,0.0637037037037037
"3","Unidade da Federação","17","Tocantins","1641","Pessoas de 14 anos ou mais de idade","201501","1º trimestre 2015","1572","Mil pessoas",673,59,615,1126,0.087667161961367
"3","Unidade da Federação","17","Tocantins","1641","Pessoas de 14 anos ou mais de idade","201502","2º trimestre 2015","1572","Mil pessoas",675,51,623,1127,0.0755555555555556
"3","Unidade da Federação","17","Tocantins","1641","Pessoas de 14 anos ou mais de idade","201503","3º trimestre 2015","1572","Mil pessoas",676,62,614,1119,0.0917159763313609
"3","Unidade da Federação","17","Tocantins","1641","Pessoas de 14 anos ou mais de idade","201504","4º trimestre 2015","1572","Mil pessoas",676,61,615,1134,0.0902366863905325
"3","Unidade da Federação","17","Tocantins","1641","Pessoas de 14 anos ou mais de idade","201601","1º trimestre 2016","1572","Mil pessoas",685,73,612,1144,0.106569343065693
"3","Unidade da Federação","17","Tocantins","1641","Pessoas de 14 anos ou mais de idade","201602","2º trimestre 2016","1572","Mil pessoas",696,78,618,1160,0.112068965517241
"3","Unidade da Federação","17","Tocantins","1641","Pessoas de 14 anos ou mais de idade","201603","3º trimestre 2016","1572","Mil pessoas",680,73,607,1156,0.107352941176471
"3","Unidade da Federação","17","Tocantins","1641","Pessoas de 14 anos ou mais de idade","201604","4º trimestre 2016","1572","Mil pessoas",696,91,605,1168,0.130747126436782
"3","Unidade da Federação","17","Tocantins","1641","Pessoas de 14 anos ou mais de idade","201701","1º trimestre 2017","1572","Mil pessoas",688,87,602,1176,0.126453488372093
"3","Unidade da Federação","17","Tocantins","1641","Pessoas de 14 anos ou mais de idade","201702","2º trimestre 2017","1572","Mil pessoas",680,80,601,1184,0.117647058823529
"3","Unidade da Federação","17","Tocantins","1641","Pessoas de 14 anos ou mais de idade","201703","3º trimestre 2017","1572","Mil pessoas",669,79,590,1196,0.118086696562033
"3","Unidade da Federação","17","Tocantins","1641","Pessoas de 14 anos ou mais de idade","201704","4º trimestre 2017","1572","Mil pessoas",698,73,625,1201,0.10458452722063
"3","Unidade da Federação","17","Tocantins","1641","Pessoas de 14 anos ou mais de idade","201801","1º trimestre 2018","1572","Mil pessoas",701,77,623,1205,0.109843081312411
"3","Unidade da Federação","17","Tocantins","1641","Pessoas de 14 anos ou mais de idade","201802","2º trimestre 2018","1572","Mil pessoas",709,80,629,1216,0.112834978843441
"3","Unidade da Federação","17","Tocantins","1641","Pessoas de 14 anos ou mais de idade","201803","3º trimestre 2018","1572","Mil pessoas",708,69,639,1224,0.0974576271186441
"3","Unidade da Federação","17","Tocantins","1641","Pessoas de 14 anos ou mais de idade","201804","4º trimestre 2018","1572","Mil pessoas",725,75,649,1222,0.103448275862069
"3","Unidade da Federação","17","Tocantins","1641","Pessoas de 14 anos ou mais de idade","201901","1º trimestre 2019","1572","Mil pessoas",716,88,627,1213,0.122905027932961
"3","Unidade da Federação","17","Tocantins","1641","Pessoas de 14 anos ou mais de idade","201902","2º trimestre 2019","1572","Mil pessoas",723,83,640,1223,0.114799446749654
"3","Unidade da Federação","17","Tocantins","1641","Pessoas de 14 anos ou mais de idade","201903","3º trimestre 2019","1572","Mil pessoas",721,76,646,1234,0.105409153952843
"3","Unidade da Federação","17","Tocantins","1641","Pessoas de 14 anos ou mais de idade","201904","4º trimestre 2019","1572","Mil pessoas",716,65,651,1242,0.0907821229050279
"3","Unidade da Federação","17","Tocantins","1641","Pessoas de 14 anos ou mais de idade","202001","1º trimestre 2020","1572","Mil pessoas",721,81,640,1253,0.112343966712899
"3","Unidade da Federação","17","Tocantins","1641","Pessoas de 14 anos ou mais de idade","202002","2º trimestre 2020","1572","Mil pessoas",687,86,601,1251,0.125181950509461
"3","Unidade da Federação","17","Tocantins","1641","Pessoas de 14 anos ou mais de idade","202003","3º trimestre 2020","1572","Mil pessoas",671,82,589,1246,0.12220566318927
"3","Unidade da Federação","21","Maranhão","1641","Pessoas de 14 anos ou mais de idade","201201","1º trimestre 2012","1572","Mil pessoas",2720,215,2505,4890,0.0790441176470588
"3","Unidade da Federação","21","Maranhão","1641","Pessoas de 14 anos ou mais de idade","201202","2º trimestre 2012","1572","Mil pessoas",2743,249,2494,4907,0.0907765220561429
"3","Unidade da Federação","21","Maranhão","1641","Pessoas de 14 anos ou mais de idade","201203","3º trimestre 2012","1572","Mil pessoas",2747,210,2536,4912,0.0764470331270477
"3","Unidade da Federação","21","Maranhão","1641","Pessoas de 14 anos ou mais de idade","201204","4º trimestre 2012","1572","Mil pessoas",2710,203,2507,4939,0.0749077490774908
"3","Unidade da Federação","21","Maranhão","1641","Pessoas de 14 anos ou mais de idade","201301","1º trimestre 2013","1572","Mil pessoas",2722,254,2468,4956,0.0933137398971345
"3","Unidade da Federação","21","Maranhão","1641","Pessoas de 14 anos ou mais de idade","201302","2º trimestre 2013","1572","Mil pessoas",2687,248,2438,4950,0.0922962411611463
"3","Unidade da Federação","21","Maranhão","1641","Pessoas de 14 anos ou mais de idade","201303","3º trimestre 2013","1572","Mil pessoas",2658,196,2461,4953,0.0737396538750941
"3","Unidade da Federação","21","Maranhão","1641","Pessoas de 14 anos ou mais de idade","201304","4º trimestre 2013","1572","Mil pessoas",2726,150,2576,4989,0.0550256786500367
"3","Unidade da Federação","21","Maranhão","1641","Pessoas de 14 anos ou mais de idade","201401","1º trimestre 2014","1572","Mil pessoas",2788,177,2610,5031,0.0634863701578192
"3","Unidade da Federação","21","Maranhão","1641","Pessoas de 14 anos ou mais de idade","201402","2º trimestre 2014","1572","Mil pessoas",2810,201,2609,5025,0.0715302491103203
"3","Unidade da Federação","21","Maranhão","1641","Pessoas de 14 anos ou mais de idade","201403","3º trimestre 2014","1572","Mil pessoas",2818,188,2629,5039,0.0667139815471966
"3","Unidade da Federação","21","Maranhão","1641","Pessoas de 14 anos ou mais de idade","201404","4º trimestre 2014","1572","Mil pessoas",2835,199,2636,5056,0.0701940035273369
"3","Unidade da Federação","21","Maranhão","1641","Pessoas de 14 anos ou mais de idade","201501","1º trimestre 2015","1572","Mil pessoas",2861,255,2606,5076,0.0891296749388326
"3","Unidade da Federação","21","Maranhão","1641","Pessoas de 14 anos ou mais de idade","201502","2º trimestre 2015","1572","Mil pessoas",2854,250,2603,5075,0.0875963559915908
"3","Unidade da Federação","21","Maranhão","1641","Pessoas de 14 anos ou mais de idade","201503","3º trimestre 2015","1572","Mil pessoas",2891,244,2647,5114,0.0843998616395711
"3","Unidade da Federação","21","Maranhão","1641","Pessoas de 14 anos ou mais de idade","201504","4º trimestre 2015","1572","Mil pessoas",2870,236,2635,5118,0.0822299651567944
"3","Unidade da Federação","21","Maranhão","1641","Pessoas de 14 anos ou mais de idade","201601","1º trimestre 2016","1572","Mil pessoas",2887,312,2575,5152,0.108070661586422
"3","Unidade da Federação","21","Maranhão","1641","Pessoas de 14 anos ou mais de idade","201602","2º trimestre 2016","1572","Mil pessoas",2775,328,2447,5160,0.118198198198198
"3","Unidade da Federação","21","Maranhão","1641","Pessoas de 14 anos ou mais de idade","201603","3º trimestre 2016","1572","Mil pessoas",2688,319,2369,5186,0.118675595238095
"3","Unidade da Federação","21","Maranhão","1641","Pessoas de 14 anos ou mais de idade","201604","4º trimestre 2016","1572","Mil pessoas",2716,352,2364,5202,0.12960235640648
"3","Unidade da Federação","21","Maranhão","1641","Pessoas de 14 anos ou mais de idade","201701","1º trimestre 2017","1572","Mil pessoas",2753,412,2341,5208,0.149654921903378
"3","Unidade da Federação","21","Maranhão","1641","Pessoas de 14 anos ou mais de idade","201702","2º trimestre 2017","1572","Mil pessoas",2691,393,2298,5230,0.146042363433668
"3","Unidade da Federação","21","Maranhão","1641","Pessoas de 14 anos ou mais de idade","201703","3º trimestre 2017","1572","Mil pessoas",2771,398,2373,5264,0.143630458318297
"3","Unidade da Federação","21","Maranhão","1641","Pessoas de 14 anos ou mais de idade","201704","4º trimestre 2017","1572","Mil pessoas",2703,359,2344,5282,0.132815390307066
"3","Unidade da Federação","21","Maranhão","1641","Pessoas de 14 anos ou mais de idade","201801","1º trimestre 2018","1572","Mil pessoas",2675,417,2258,5295,0.15588785046729
"3","Unidade da Federação","21","Maranhão","1641","Pessoas de 14 anos ou mais de idade","201802","2º trimestre 2018","1572","Mil pessoas",2593,371,2221,5324,0.143077516390282
"3","Unidade da Federação","21","Maranhão","1641","Pessoas de 14 anos ou mais de idade","201803","3º trimestre 2018","1572","Mil pessoas",2620,360,2260,5324,0.137404580152672
"3","Unidade da Federação","21","Maranhão","1641","Pessoas de 14 anos ou mais de idade","201804","4º trimestre 2018","1572","Mil pessoas",2639,371,2268,5352,0.140583554376658
"3","Unidade da Federação","21","Maranhão","1641","Pessoas de 14 anos ou mais de idade","201901","1º trimestre 2019","1572","Mil pessoas",2578,420,2158,5378,0.162916989914663
"3","Unidade da Federação","21","Maranhão","1641","Pessoas de 14 anos ou mais de idade","201902","2º trimestre 2019","1572","Mil pessoas",2611,380,2231,5403,0.145538108004596
"3","Unidade da Federação","21","Maranhão","1641","Pessoas de 14 anos ou mais de idade","201903","3º trimestre 2019","1572","Mil pessoas",2639,373,2266,5413,0.141341417203486
"3","Unidade da Federação","21","Maranhão","1641","Pessoas de 14 anos ou mais de idade","201904","4º trimestre 2019","1572","Mil pessoas",2644,321,2323,5432,0.121406959152799
"3","Unidade da Federação","21","Maranhão","1641","Pessoas de 14 anos ou mais de idade","202001","1º trimestre 2020","1572","Mil pessoas",2636,424,2211,5467,0.160849772382398
"3","Unidade da Federação","21","Maranhão","1641","Pessoas de 14 anos ou mais de idade","202002","2º trimestre 2020","1572","Mil pessoas",2378,381,1996,5506,0.160218671152229
"3","Unidade da Federação","21","Maranhão","1641","Pessoas de 14 anos ou mais de idade","202003","3º trimestre 2020","1572","Mil pessoas",2410,406,2004,5498,0.168464730290456
"3","Unidade da Federação","22","Piauí","1641","Pessoas de 14 anos ou mais de idade","201201","1º trimestre 2012","1572","Mil pessoas",1423,109,1314,2460,0.0765987350667604
"3","Unidade da Federação","22","Piauí","1641","Pessoas de 14 anos ou mais de idade","201202","2º trimestre 2012","1572","Mil pessoas",1423,99,1324,2482,0.0695713281799016
"3","Unidade da Federação","22","Piauí","1641","Pessoas de 14 anos ou mais de idade","201203","3º trimestre 2012","1572","Mil pessoas",1440,88,1352,2494,0.0611111111111111
"3","Unidade da Federação","22","Piauí","1641","Pessoas de 14 anos ou mais de idade","201204","4º trimestre 2012","1572","Mil pessoas",1447,100,1347,2508,0.0691085003455425
"3","Unidade da Federação","22","Piauí","1641","Pessoas de 14 anos ou mais de idade","201301","1º trimestre 2013","1572","Mil pessoas",1452,121,1332,2502,0.0833333333333333
"3","Unidade da Federação","22","Piauí","1641","Pessoas de 14 anos ou mais de idade","201302","2º trimestre 2013","1572","Mil pessoas",1467,110,1358,2514,0.0749829584185412
"3","Unidade da Federação","22","Piauí","1641","Pessoas de 14 anos ou mais de idade","201303","3º trimestre 2013","1572","Mil pessoas",1449,108,1341,2513,0.0745341614906832
"3","Unidade da Federação","22","Piauí","1641","Pessoas de 14 anos ou mais de idade","201304","4º trimestre 2013","1572","Mil pessoas",1478,103,1375,2517,0.0696887686062246
"3","Unidade da Federação","22","Piauí","1641","Pessoas de 14 anos ou mais de idade","201401","1º trimestre 2014","1572","Mil pessoas",1519,107,1412,2501,0.0704410796576695
"3","Unidade da Federação","22","Piauí","1641","Pessoas de 14 anos ou mais de idade","201402","2º trimestre 2014","1572","Mil pessoas",1512,106,1406,2523,0.0701058201058201
"3","Unidade da Federação","22","Piauí","1641","Pessoas de 14 anos ou mais de idade","201403","3º trimestre 2014","1572","Mil pessoas",1508,92,1416,2529,0.0610079575596817
"3","Unidade da Federação","22","Piauí","1641","Pessoas de 14 anos ou mais de idade","201404","4º trimestre 2014","1572","Mil pessoas",1490,88,1402,2535,0.0590604026845638
"3","Unidade da Federação","22","Piauí","1641","Pessoas de 14 anos ou mais de idade","201501","1º trimestre 2015","1572","Mil pessoas",1495,115,1380,2537,0.0769230769230769
"3","Unidade da Federação","22","Piauí","1641","Pessoas de 14 anos ou mais de idade","201502","2º trimestre 2015","1572","Mil pessoas",1517,116,1401,2554,0.0764667106130521
"3","Unidade da Federação","22","Piauí","1641","Pessoas de 14 anos ou mais de idade","201503","3º trimestre 2015","1572","Mil pessoas",1513,115,1398,2554,0.0760079312623926
"3","Unidade da Federação","22","Piauí","1641","Pessoas de 14 anos ou mais de idade","201504","4º trimestre 2015","1572","Mil pessoas",1492,107,1384,2567,0.07171581769437
"3","Unidade da Federação","22","Piauí","1641","Pessoas de 14 anos ou mais de idade","201601","1º trimestre 2016","1572","Mil pessoas",1473,141,1332,2571,0.0957230142566191
"3","Unidade da Federação","22","Piauí","1641","Pessoas de 14 anos ou mais de idade","201602","2º trimestre 2016","1572","Mil pessoas",1448,143,1305,2571,0.0987569060773481
"3","Unidade da Federação","22","Piauí","1641","Pessoas de 14 anos ou mais de idade","201603","3º trimestre 2016","1572","Mil pessoas",1435,135,1300,2578,0.0940766550522648
"3","Unidade da Federação","22","Piauí","1641","Pessoas de 14 anos ou mais de idade","201604","4º trimestre 2016","1572","Mil pessoas",1406,124,1282,2589,0.0881934566145093
"3","Unidade da Federação","22","Piauí","1641","Pessoas de 14 anos ou mais de idade","201701","1º trimestre 2017","1572","Mil pessoas",1406,177,1229,2574,0.125889046941679
"3","Unidade da Federação","22","Piauí","1641","Pessoas de 14 anos ou mais de idade","201702","2º trimestre 2017","1572","Mil pessoas",1439,195,1244,2589,0.135510771369006
"3","Unidade da Federação","22","Piauí","1641","Pessoas de 14 anos ou mais de idade","201703","3º trimestre 2017","1572","Mil pessoas",1446,174,1272,2587,0.120331950207469
"3","Unidade da Federação","22","Piauí","1641","Pessoas de 14 anos ou mais de idade","201704","4º trimestre 2017","1572","Mil pessoas",1429,190,1239,2581,0.13296011196641
"3","Unidade da Federação","22","Piauí","1641","Pessoas de 14 anos ou mais de idade","201801","1º trimestre 2018","1572","Mil pessoas",1394,184,1210,2590,0.131994261119082
"3","Unidade da Federação","22","Piauí","1641","Pessoas de 14 anos ou mais de idade","201802","2º trimestre 2018","1572","Mil pessoas",1427,190,1236,2596,0.133146461107218
"3","Unidade da Federação","22","Piauí","1641","Pessoas de 14 anos ou mais de idade","201803","3º trimestre 2018","1572","Mil pessoas",1453,179,1274,2597,0.123193392980041
"3","Unidade da Federação","22","Piauí","1641","Pessoas de 14 anos ou mais de idade","201804","4º trimestre 2018","1572","Mil pessoas",1456,178,1278,2608,0.122252747252747
"3","Unidade da Federação","22","Piauí","1641","Pessoas de 14 anos ou mais de idade","201901","1º trimestre 2019","1572","Mil pessoas",1449,184,1264,2608,0.126984126984127
"3","Unidade da Federação","22","Piauí","1641","Pessoas de 14 anos ou mais de idade","201902","2º trimestre 2019","1572","Mil pessoas",1460,186,1273,2601,0.127397260273973
